row_id,date,spot,strike,moneyness,option_type,maturity_label,maturity_days,tau,iv_observed
10053,2025-04-29,20469.19,17400,0.85,put,6M,182,0.72222,
10054,2025-04-29,20469.19,17900,0.875,call,6M,182,0.72222,19.0194
10055,2025-04-29,20469.19,17900,0.875,put,6M,182,0.72222,21.6184
10056,2025-04-29,20469.19,18400,0.9,call,6M,182,0.72222,18.3192
10057,2025-04-29,20469.19,18400,0.9,put,6M,182,0.72222,
10058,2025-04-29,20469.19,18950,0.925,call,6M,182,0.72222,18.9064
10059,2025-04-29,20469.19,18950,0.925,put,6M,182,0.72222,
10060,2025-04-29,20469.19,19450,0.95,call,6M,182,0.72222,18.0946
10061,2025-04-29,20469.19,19450,0.95,put,6M,182,0.72222,
10062,2025-04-29,20469.19,19950,0.975,call,6M,182,0.72222,
10063,2025-04-29,20469.19,19950,0.975,put,6M,182,0.72222,18.4419
10064,2025-04-29,20469.19,20450,1.0,call,6M,182,0.72222,18.0553
10065,2025-04-29,20469.19,20450,1.0,put,6M,182,0.72222,18.5054
10066,2025-04-29,20469.19,21000,1.025,call,6M,182,0.72222,
10067,2025-04-29,20469.19,21000,1.025,put,6M,182,0.72222,18.5716
10068,2025-04-29,20469.19,21500,1.05,call,6M,182,0.72222,18.7581
10069,2025-04-29,20469.19,21500,1.05,put,6M,182,0.72222,18.0572
10070,2025-04-29,20469.19,22000,1.075,call,6M,182,0.72222,18.2028
10071,2025-04-29,20469.19,22000,1.075,put,6M,182,0.72222,
10072,2025-04-29,20469.19,22500,1.1,call,6M,182,0.72222,
10073,2025-04-29,20469.19,22500,1.1,put,6M,182,0.72222,17.7447
10074,2025-04-29,20469.19,23050,1.125,call,6M,182,0.72222,18.0902
10075,2025-04-29,20469.19,23050,1.125,put,6M,182,0.72222,
10076,2025-04-29,20469.19,23550,1.15,call,6M,182,0.72222,19.0768
10077,2025-04-29,20469.19,23550,1.15,put,6M,182,0.72222,16.7535
10078,2025-04-29,20469.19,24550,1.2,call,6M,182,0.72222,18.384
10079,2025-04-29,20469.19,24550,1.2,put,6M,182,0.72222,
10080,2025-04-30,20279.67,16200,0.8,call,1M,30,0.11905,33.0069
10081,2025-04-30,20279.67,16200,0.8,put,1M,30,0.11905,
10082,2025-04-30,20279.67,17250,0.85,call,1M,30,0.11905,31.7159
10083,2025-04-30,20279.67,17250,0.85,put,1M,30,0.11905,33.1511
10084,2025-04-30,20279.67,17750,0.875,call,1M,30,0.11905,
10085,2025-04-30,20279.67,17750,0.875,put,1M,30,0.11905,
10086,2025-04-30,20279.67,18250,0.9,call,1M,30,0.11905,30.2895
10087,2025-04-30,20279.67,18250,0.9,put,1M,30,0.11905,
10088,2025-04-30,20279.67,18750,0.925,call,1M,30,0.11905,29.7956
10089,2025-04-30,20279.67,18750,0.925,put,1M,30,0.11905,30.3452
10090,2025-04-30,20279.67,19250,0.95,call,1M,30,0.11905,29.2794
10091,2025-04-30,20279.67,19250,0.95,put,1M,30,0.11905,29.0701
10092,2025-04-30,20279.67,19750,0.975,call,1M,30,0.11905,27.0097
10093,2025-04-30,20279.67,19750,0.975,put,1M,30,0.11905,28.6022
10094,2025-04-30,20279.67,20300,1.0,call,1M,30,0.11905,28.2915
10095,2025-04-30,20279.67,20300,1.0,put,1M,30,0.11905,28.1165
10096,2025-04-30,20279.67,20800,1.025,call,1M,30,0.11905,26.9464
10097,2025-04-30,20279.67,20800,1.025,put,1M,30,0.11905,27.0431
10098,2025-04-30,20279.67,21300,1.05,call,1M,30,0.11905,26.6969
10099,2025-04-30,20279.67,21300,1.05,put,1M,30,0.11905,
10100,2025-04-30,20279.67,21800,1.075,call,1M,30,0.11905,27.2583
10101,2025-04-30,20279.67,21800,1.075,put,1M,30,0.11905,25.2101
10102,2025-04-30,20279.67,22300,1.1,call,1M,30,0.11905,
10103,2025-04-30,20279.67,22300,1.1,put,1M,30,0.11905,
10104,2025-04-30,20279.67,22800,1.125,call,1M,30,0.11905,
10105,2025-04-30,20279.67,22800,1.125,put,1M,30,0.11905,
10106,2025-04-30,20279.67,23300,1.15,call,1M,30,0.11905,
10107,2025-04-30,20279.67,23300,1.15,put,1M,30,0.11905,24.4885
10108,2025-04-30,20279.67,24350,1.2,call,1M,30,0.11905,
10109,2025-04-30,20279.67,24350,1.2,put,1M,30,0.11905,
10110,2025-04-30,20279.67,16200,0.8,call,2M,60,0.2381,32.0771
10111,2025-04-30,20279.67,16200,0.8,put,2M,60,0.2381,
10112,2025-04-30,20279.67,17250,0.85,call,2M,60,0.2381,29.0578
10113,2025-04-30,20279.67,17250,0.85,put,2M,60,0.2381,31.1903
10114,2025-04-30,20279.67,17750,0.875,call,2M,60,0.2381,
10115,2025-04-30,20279.67,17750,0.875,put,2M,60,0.2381,29.6178
10116,2025-04-30,20279.67,18250,0.9,call,2M,60,0.2381,27.3213
10117,2025-04-30,20279.67,18250,0.9,put,2M,60,0.2381,
10118,2025-04-30,20279.67,18750,0.925,call,2M,60,0.2381,28.0175
10119,2025-04-30,20279.67,18750,0.925,put,2M,60,0.2381,28.3011
10120,2025-04-30,20279.67,19250,0.95,call,2M,60,0.2381,
10121,2025-04-30,20279.67,19250,0.95,put,2M,60,0.2381,28.1289
10122,2025-04-30,20279.67,19750,0.975,call,2M,60,0.2381,
10123,2025-04-30,20279.67,19750,0.975,put,2M,60,0.2381,26.5582
10124,2025-04-30,20279.67,20300,1.0,call,2M,60,0.2381,26.408
10125,2025-04-30,20279.67,20300,1.0,put,2M,60,0.2381,25.7076
10126,2025-04-30,20279.67,20800,1.025,call,2M,60,0.2381,26.4543
10127,2025-04-30,20279.67,20800,1.025,put,2M,60,0.2381,25.7326
10128,2025-04-30,20279.67,21300,1.05,call,2M,60,0.2381,
10129,2025-04-30,20279.67,21300,1.05,put,2M,60,0.2381,25.391
10130,2025-04-30,20279.67,21800,1.075,call,2M,60,0.2381,
10131,2025-04-30,20279.67,21800,1.075,put,2M,60,0.2381,25.4959
10132,2025-04-30,20279.67,22300,1.1,call,2M,60,0.2381,25.865
10133,2025-04-30,20279.67,22300,1.1,put,2M,60,0.2381,24.5498
10134,2025-04-30,20279.67,22800,1.125,call,2M,60,0.2381,
10135,2025-04-30,20279.67,22800,1.125,put,2M,60,0.2381,
10136,2025-04-30,20279.67,23300,1.15,call,2M,60,0.2381,
10137,2025-04-30,20279.67,23300,1.15,put,2M,60,0.2381,
10138,2025-04-30,20279.67,24350,1.2,call,2M,60,0.2381,
10139,2025-04-30,20279.67,24350,1.2,put,2M,60,0.2381,23.9409
10140,2025-04-30,20279.67,16200,0.8,call,3M,91,0.36111,29.1538
10141,2025-04-30,20279.67,16200,0.8,put,3M,91,0.36111,30.7638
10142,2025-04-30,20279.67,17250,0.85,call,3M,91,0.36111,29.2559
10143,2025-04-30,20279.67,17250,0.85,put,3M,91,0.36111,
10144,2025-04-30,20279.67,17750,0.875,call,3M,91,0.36111,
10145,2025-04-30,20279.67,17750,0.875,put,3M,91,0.36111,28.7798
10146,2025-04-30,20279.67,18250,0.9,call,3M,91,0.36111,27.0352
10147,2025-04-30,20279.67,18250,0.9,put,3M,91,0.36111,27.9609
10148,2025-04-30,20279.67,18750,0.925,call,3M,91,0.36111,26.61
10149,2025-04-30,20279.67,18750,0.925,put,3M,91,0.36111,27.7657
10150,2025-04-30,20279.67,19250,0.95,call,3M,91,0.36111,
10151,2025-04-30,20279.67,19250,0.95,put,3M,91,0.36111,
10152,2025-04-30,20279.67,19750,0.975,call,3M,91,0.36111,
10153,2025-04-30,20279.67,19750,0.975,put,3M,91,0.36111,
10154,2025-04-30,20279.67,20300,1.0,call,3M,91,0.36111,25.6345
10155,2025-04-30,20279.67,20300,1.0,put,3M,91,0.36111,25.7307
10156,2025-04-30,20279.67,20800,1.025,call,3M,91,0.36111,25.3056
10157,2025-04-30,20279.67,20800,1.025,put,3M,91,0.36111,
10158,2025-04-30,20279.67,21300,1.05,call,3M,91,0.36111,24.8642
10159,2025-04-30,20279.67,21300,1.05,put,3M,91,0.36111,
10160,2025-04-30,20279.67,21800,1.075,call,3M,91,0.36111,24.4919
10161,2025-04-30,20279.67,21800,1.075,put,3M,91,0.36111,23.747
10162,2025-04-30,20279.67,22300,1.1,call,3M,91,0.36111,
10163,2025-04-30,20279.67,22300,1.1,put,3M,91,0.36111,
10164,2025-04-30,20279.67,22800,1.125,call,3M,91,0.36111,
10165,2025-04-30,20279.67,22800,1.125,put,3M,91,0.36111,23.8738
10166,2025-04-30,20279.67,23300,1.15,call,3M,91,0.36111,23.4416
10167,2025-04-30,20279.67,23300,1.15,put,3M,91,0.36111,24.8006
10168,2025-04-30,20279.67,24350,1.2,call,3M,91,0.36111,
10169,2025-04-30,20279.67,24350,1.2,put,3M,91,0.36111,23.8649
10170,2025-04-30,20279.67,16200,0.8,call,6M,182,0.72222,28.4468
10171,2025-04-30,20279.67,16200,0.8,put,6M,182,0.72222,27.3111
10172,2025-04-30,20279.67,17250,0.85,call,6M,182,0.72222,
10173,2025-04-30,20279.67,17250,0.85,put,6M,182,0.72222,26.1485
10174,2025-04-30,20279.67,17750,0.875,call,6M,182,0.72222,
10175,2025-04-30,20279.67,17750,0.875,put,6M,182,0.72222,25.4829
10176,2025-04-30,20279.67,18250,0.9,call,6M,182,0.72222,25.445
10177,2025-04-30,20279.67,18250,0.9,put,6M,182,0.72222,
10178,2025-04-30,20279.67,18750,0.925,call,6M,182,0.72222,25.0675
10179,2025-04-30,20279.67,18750,0.925,put,6M,182,0.72222,
10180,2025-04-30,20279.67,19250,0.95,call,6M,182,0.72222,
10181,2025-04-30,20279.67,19250,0.95,put,6M,182,0.72222,
10182,2025-04-30,20279.67,19750,0.975,call,6M,182,0.72222,24.4453
10183,2025-04-30,20279.67,19750,0.975,put,6M,182,0.72222,25.2499
10184,2025-04-30,20279.67,20300,1.0,call,6M,182,0.72222,24.2736
10185,2025-04-30,20279.67,20300,1.0,put,6M,182,0.72222,
10186,2025-04-30,20279.67,20800,1.025,call,6M,182,0.72222,25.1366
10187,2025-04-30,20279.67,20800,1.025,put,6M,182,0.72222,
10188,2025-04-30,20279.67,21300,1.05,call,6M,182,0.72222,
10189,2025-04-30,20279.67,21300,1.05,put,6M,182,0.72222,25.376
10190,2025-04-30,20279.67,21800,1.075,call,6M,182,0.72222,24.5587
10191,2025-04-30,20279.67,21800,1.075,put,6M,182,0.72222,
10192,2025-04-30,20279.67,22300,1.1,call,6M,182,0.72222,
10193,2025-04-30,20279.67,22300,1.1,put,6M,182,0.72222,23.9336
10194,2025-04-30,20279.67,22800,1.125,call,6M,182,0.72222,
10195,2025-04-30,20279.67,22800,1.125,put,6M,182,0.72222,23.2786
10196,2025-04-30,20279.67,23300,1.15,call,6M,182,0.72222,24.6215
10197,2025-04-30,20279.67,23300,1.15,put,6M,182,0.72222,
10198,2025-04-30,20279.67,24350,1.2,call,6M,182,0.72222,25.0842
10199,2025-04-30,20279.67,24350,1.2,put,6M,182,0.72222,24.7889
10200,2025-05-01,20165.99,16150,0.8,call,1M,30,0.11905,25.5278
10201,2025-05-01,20165.99,16150,0.8,put,1M,30,0.11905,28.3274
10202,2025-05-01,20165.99,17150,0.85,call,1M,30,0.11905,
10203,2025-05-01,20165.99,17150,0.85,put,1M,30,0.11905,25.9578
10204,2025-05-01,20165.99,17650,0.875,call,1M,30,0.11905,
10205,2025-05-01,20165.99,17650,0.875,put,1M,30,0.11905,
10206,2025-05-01,20165.99,18150,0.9,call,1M,30,0.11905,
10207,2025-05-01,20165.99,18150,0.9,put,1M,30,0.11905,
10208,2025-05-01,20165.99,18650,0.925,call,1M,30,0.11905,21.6681
10209,2025-05-01,20165.99,18650,0.925,put,1M,30,0.11905,
10210,2025-05-01,20165.99,19150,0.95,call,1M,30,0.11905,21.1583
10211,2025-05-01,20165.99,19150,0.95,put,1M,30,0.11905,20.9296
10212,2025-05-01,20165.99,19650,0.975,call,1M,30,0.11905,
10213,2025-05-01,20165.99,19650,0.975,put,1M,30,0.11905,
10214,2025-05-01,20165.99,20150,1.0,call,1M,30,0.11905,20.7933
10215,2025-05-01,20165.99,20150,1.0,put,1M,30,0.11905,20.1479
10216,2025-05-01,20165.99,20650,1.025,call,1M,30,0.11905,20.5807
10217,2025-05-01,20165.99,20650,1.025,put,1M,30,0.11905,
10218,2025-05-01,20165.99,21150,1.05,call,1M,30,0.11905,
10219,2025-05-01,20165.99,21150,1.05,put,1M,30,0.11905,
10220,2025-05-01,20165.99,21700,1.075,call,1M,30,0.11905,
10221,2025-05-01,20165.99,21700,1.075,put,1M,30,0.11905,
10222,2025-05-01,20165.99,22200,1.1,call,1M,30,0.11905,19.2785
10223,2025-05-01,20165.99,22200,1.1,put,1M,30,0.11905,
10224,2025-05-01,20165.99,22700,1.125,call,1M,30,0.11905,19.6057
10225,2025-05-01,20165.99,22700,1.125,put,1M,30,0.11905,19.3184
10226,2025-05-01,20165.99,23200,1.15,call,1M,30,0.11905,19.3853
10227,2025-05-01,20165.99,23200,1.15,put,1M,30,0.11905,
10228,2025-05-01,20165.99,24200,1.2,call,1M,30,0.11905,18.7446
10229,2025-05-01,20165.99,24200,1.2,put,1M,30,0.11905,16.8972
10230,2025-05-01,20165.99,16150,0.8,call,2M,60,0.2381,
10231,2025-05-01,20165.99,16150,0.8,put,2M,60,0.2381,25.7033
10232,2025-05-01,20165.99,17150,0.85,call,2M,60,0.2381,22.6678
10233,2025-05-01,20165.99,17150,0.85,put,2M,60,0.2381,
10234,2025-05-01,20165.99,17650,0.875,call,2M,60,0.2381,
10235,2025-05-01,20165.99,17650,0.875,put,2M,60,0.2381,
10236,2025-05-01,20165.99,18150,0.9,call,2M,60,0.2381,
10237,2025-05-01,20165.99,18150,0.9,put,2M,60,0.2381,22.546
10238,2025-05-01,20165.99,18650,0.925,call,2M,60,0.2381,
10239,2025-05-01,20165.99,18650,0.925,put,2M,60,0.2381,
10240,2025-05-01,20165.99,19150,0.95,call,2M,60,0.2381,
10241,2025-05-01,20165.99,19150,0.95,put,2M,60,0.2381,20.6329
10242,2025-05-01,20165.99,19650,0.975,call,2M,60,0.2381,
10243,2025-05-01,20165.99,19650,0.975,put,2M,60,0.2381,19.8234
10244,2025-05-01,20165.99,20150,1.0,call,2M,60,0.2381,19.615
10245,2025-05-01,20165.99,20150,1.0,put,2M,60,0.2381,19.831
10246,2025-05-01,20165.99,20650,1.025,call,2M,60,0.2381,
10247,2025-05-01,20165.99,20650,1.025,put,2M,60,0.2381,
10248,2025-05-01,20165.99,21150,1.05,call,2M,60,0.2381,18.9309
10249,2025-05-01,20165.99,21150,1.05,put,2M,60,0.2381,18.4898
10250,2025-05-01,20165.99,21700,1.075,call,2M,60,0.2381,20.1355
10251,2025-05-01,20165.99,21700,1.075,put,2M,60,0.2381,
10252,2025-05-01,20165.99,22200,1.1,call,2M,60,0.2381,
10253,2025-05-01,20165.99,22200,1.1,put,2M,60,0.2381,
10254,2025-05-01,20165.99,22700,1.125,call,2M,60,0.2381,
10255,2025-05-01,20165.99,22700,1.125,put,2M,60,0.2381,17.4036
10256,2025-05-01,20165.99,23200,1.15,call,2M,60,0.2381,17.7682
10257,2025-05-01,20165.99,23200,1.15,put,2M,60,0.2381,16.9605
10258,2025-05-01,20165.99,24200,1.2,call,2M,60,0.2381,
10259,2025-05-01,20165.99,24200,1.2,put,2M,60,0.2381,17.1477
10260,2025-05-01,20165.99,16150,0.8,call,3M,91,0.36111,
10261,2025-05-01,20165.99,16150,0.8,put,3M,91,0.36111,
10262,2025-05-01,20165.99,17150,0.85,call,3M,91,0.36111,22.079
10263,2025-05-01,20165.99,17150,0.85,put,3M,91,0.36111,22.3619
10264,2025-05-01,20165.99,17650,0.875,call,3M,91,0.36111,
10265,2025-05-01,20165.99,17650,0.875,put,3M,91,0.36111,21.2911
10266,2025-05-01,20165.99,18150,0.9,call,3M,91,0.36111,20.0642
10267,2025-05-01,20165.99,18150,0.9,put,3M,91,0.36111,
10268,2025-05-01,20165.99,18650,0.925,call,3M,91,0.36111,19.7514
10269,2025-05-01,20165.99,18650,0.925,put,3M,91,0.36111,
10270,2025-05-01,20165.99,19150,0.95,call,3M,91,0.36111,
10271,2025-05-01,20165.99,19150,0.95,put,3M,91,0.36111,
10272,2025-05-01,20165.99,19650,0.975,call,3M,91,0.36111,19.8327
10273,2025-05-01,20165.99,19650,0.975,put,3M,91,0.36111,19.4027
10274,2025-05-01,20165.99,20150,1.0,call,3M,91,0.36111,
10275,2025-05-01,20165.99,20150,1.0,put,3M,91,0.36111,
10276,2025-05-01,20165.99,20650,1.025,call,3M,91,0.36111,18.7866
10277,2025-05-01,20165.99,20650,1.025,put,3M,91,0.36111,
10278,2025-05-01,20165.99,21150,1.05,call,3M,91,0.36111,19.1686
10279,2025-05-01,20165.99,21150,1.05,put,3M,91,0.36111,18.2973
10280,2025-05-01,20165.99,21700,1.075,call,3M,91,0.36111,
10281,2025-05-01,20165.99,21700,1.075,put,3M,91,0.36111,17.9869
10282,2025-05-01,20165.99,22200,1.1,call,3M,91,0.36111,17.7082
10283,2025-05-01,20165.99,22200,1.1,put,3M,91,0.36111,17.3242
10284,2025-05-01,20165.99,22700,1.125,call,3M,91,0.36111,
10285,2025-05-01,20165.99,22700,1.125,put,3M,91,0.36111,17.2886
10286,2025-05-01,20165.99,23200,1.15,call,3M,91,0.36111,19.0058
10287,2025-05-01,20165.99,23200,1.15,put,3M,91,0.36111,17.3495
10288,2025-05-01,20165.99,24200,1.2,call,3M,91,0.36111,
10289,2025-05-01,20165.99,24200,1.2,put,3M,91,0.36111,
10290,2025-05-01,20165.99,16150,0.8,call,6M,182,0.72222,
10291,2025-05-01,20165.99,16150,0.8,put,6M,182,0.72222,21.8508
10292,2025-05-01,20165.99,17150,0.85,call,6M,182,0.72222,
10293,2025-05-01,20165.99,17150,0.85,put,6M,182,0.72222,
10294,2025-05-01,20165.99,17650,0.875,call,6M,182,0.72222,
10295,2025-05-01,20165.99,17650,0.875,put,6M,182,0.72222,20.1737
10296,2025-05-01,20165.99,18150,0.9,call,6M,182,0.72222,
10297,2025-05-01,20165.99,18150,0.9,put,6M,182,0.72222,19.1407
10298,2025-05-01,20165.99,18650,0.925,call,6M,182,0.72222,
10299,2025-05-01,20165.99,18650,0.925,put,6M,182,0.72222,18.3536
10300,2025-05-01,20165.99,19150,0.95,call,6M,182,0.72222,18.3174
10301,2025-05-01,20165.99,19150,0.95,put,6M,182,0.72222,
10302,2025-05-01,20165.99,19650,0.975,call,6M,182,0.72222,18.5253
10303,2025-05-01,20165.99,19650,0.975,put,6M,182,0.72222,
10304,2025-05-01,20165.99,20150,1.0,call,6M,182,0.72222,
10305,2025-05-01,20165.99,20150,1.0,put,6M,182,0.72222,18.3123
10306,2025-05-01,20165.99,20650,1.025,call,6M,182,0.72222,17.3383
10307,2025-05-01,20165.99,20650,1.025,put,6M,182,0.72222,
10308,2025-05-01,20165.99,21150,1.05,call,6M,182,0.72222,
10309,2025-05-01,20165.99,21150,1.05,put,6M,182,0.72222,
10310,2025-05-01,20165.99,21700,1.075,call,6M,182,0.72222,17.8647
10311,2025-05-01,20165.99,21700,1.075,put,6M,182,0.72222,17.485
10312,2025-05-01,20165.99,22200,1.1,call,6M,182,0.72222,
10313,2025-05-01,20165.99,22200,1.1,put,6M,182,0.72222,17.3799
10314,2025-05-01,20165.99,22700,1.125,call,6M,182,0.72222,
10315,2025-05-01,20165.99,22700,1.125,put,6M,182,0.72222,17.7899
10316,2025-05-01,20165.99,23200,1.15,call,6M,182,0.72222,
10317,2025-05-01,20165.99,23200,1.15,put,6M,182,0.72222,17.0296
10318,2025-05-01,20165.99,24200,1.2,call,6M,182,0.72222,
10319,2025-05-01,20165.99,24200,1.2,put,6M,182,0.72222,17.5888
10320,2025-05-02,20396.89,16300,0.8,call,1M,30,0.11905,
10321,2025-05-02,20396.89,16300,0.8,put,1M,30,0.11905,28.1535
10322,2025-05-02,20396.89,17350,0.85,call,1M,30,0.11905,24.6994
10323,2025-05-02,20396.89,17350,0.85,put,1M,30,0.11905,26.7891
10324,2025-05-02,20396.89,17850,0.875,call,1M,30,0.11905,22.7275
10325,2025-05-02,20396.89,17850,0.875,put,1M,30,0.11905,
10326,2025-05-02,20396.89,18350,0.9,call,1M,30,0.11905,22.2928
10327,2025-05-02,20396.89,18350,0.9,put,1M,30,0.11905,25.3706
10328,2025-05-02,20396.89,18850,0.925,call,1M,30,0.11905,
10329,2025-05-02,20396.89,18850,0.925,put,1M,30,0.11905,23.8214
10330,2025-05-02,20396.89,19400,0.95,call,1M,30,0.11905,20.719
10331,2025-05-02,20396.89,19400,0.95,put,1M,30,0.11905,21.4745
10332,2025-05-02,20396.89,19900,0.975,call,1M,30,0.11905,
10333,2025-05-02,20396.89,19900,0.975,put,1M,30,0.11905,20.7704
10334,2025-05-02,20396.89,20400,1.0,call,1M,30,0.11905,
10335,2025-05-02,20396.89,20400,1.0,put,1M,30,0.11905,
10336,2025-05-02,20396.89,20900,1.025,call,1M,30,0.11905,19.6955
10337,2025-05-02,20396.89,20900,1.025,put,1M,30,0.11905,20.4292
10338,2025-05-02,20396.89,21400,1.05,call,1M,30,0.11905,
10339,2025-05-02,20396.89,21400,1.05,put,1M,30,0.11905,
10340,2025-05-02,20396.89,21950,1.075,call,1M,30,0.11905,
10341,2025-05-02,20396.89,21950,1.075,put,1M,30,0.11905,18.7556
10342,2025-05-02,20396.89,22450,1.1,call,1M,30,0.11905,19.0709
10343,2025-05-02,20396.89,22450,1.1,put,1M,30,0.11905,17.6835
10344,2025-05-02,20396.89,22950,1.125,call,1M,30,0.11905,
10345,2025-05-02,20396.89,22950,1.125,put,1M,30,0.11905,17.1143
10346,2025-05-02,20396.89,23450,1.15,call,1M,30,0.11905,
10347,2025-05-02,20396.89,23450,1.15,put,1M,30,0.11905,
10348,2025-05-02,20396.89,24500,1.2,call,1M,30,0.11905,
10349,2025-05-02,20396.89,24500,1.2,put,1M,30,0.11905,
10350,2025-05-02,20396.89,16300,0.8,call,2M,60,0.2381,
10351,2025-05-02,20396.89,16300,0.8,put,2M,60,0.2381,
10352,2025-05-02,20396.89,17350,0.85,call,2M,60,0.2381,21.6834
10353,2025-05-02,20396.89,17350,0.85,put,2M,60,0.2381,
10354,2025-05-02,20396.89,17850,0.875,call,2M,60,0.2381,22.1871
10355,2025-05-02,20396.89,17850,0.875,put,2M,60,0.2381,23.1326
10356,2025-05-02,20396.89,18350,0.9,call,2M,60,0.2381,21.1124
10357,2025-05-02,20396.89,18350,0.9,put,2M,60,0.2381,22.7915
10358,2025-05-02,20396.89,18850,0.925,call,2M,60,0.2381,
10359,2025-05-02,20396.89,18850,0.925,put,2M,60,0.2381,21.0253
10360,2025-05-02,20396.89,19400,0.95,call,2M,60,0.2381,19.7326
10361,2025-05-02,20396.89,19400,0.95,put,2M,60,0.2381,20.7991
10362,2025-05-02,20396.89,19900,0.975,call,2M,60,0.2381,19.3163
10363,2025-05-02,20396.89,19900,0.975,put,2M,60,0.2381,19.7617
10364,2025-05-02,20396.89,20400,1.0,call,2M,60,0.2381,19.1904
10365,2025-05-02,20396.89,20400,1.0,put,2M,60,0.2381,19.413
10366,2025-05-02,20396.89,20900,1.025,call,2M,60,0.2381,
10367,2025-05-02,20396.89,20900,1.025,put,2M,60,0.2381,19.0737
10368,2025-05-02,20396.89,21400,1.05,call,2M,60,0.2381,19.6924
10369,2025-05-02,20396.89,21400,1.05,put,2M,60,0.2381,
10370,2025-05-02,20396.89,21950,1.075,call,2M,60,0.2381,19.6878
10371,2025-05-02,20396.89,21950,1.075,put,2M,60,0.2381,
10372,2025-05-02,20396.89,22450,1.1,call,2M,60,0.2381,19.1315
10373,2025-05-02,20396.89,22450,1.1,put,2M,60,0.2381,17.8417
10374,2025-05-02,20396.89,22950,1.125,call,2M,60,0.2381,
10375,2025-05-02,20396.89,22950,1.125,put,2M,60,0.2381,
10376,2025-05-02,20396.89,23450,1.15,call,2M,60,0.2381,
10377,2025-05-02,20396.89,23450,1.15,put,2M,60,0.2381,16.0711
10378,2025-05-02,20396.89,24500,1.2,call,2M,60,0.2381,18.791
10379,2025-05-02,20396.89,24500,1.2,put,2M,60,0.2381,
10380,2025-05-02,20396.89,16300,0.8,call,3M,91,0.36111,
10381,2025-05-02,20396.89,16300,0.8,put,3M,91,0.36111,24.3943
10382,2025-05-02,20396.89,17350,0.85,call,3M,91,0.36111,
10383,2025-05-02,20396.89,17350,0.85,put,3M,91,0.36111,
10384,2025-05-02,20396.89,17850,0.875,call,3M,91,0.36111,20.9334
10385,2025-05-02,20396.89,17850,0.875,put,3M,91,0.36111,
10386,2025-05-02,20396.89,18350,0.9,call,3M,91,0.36111,
10387,2025-05-02,20396.89,18350,0.9,put,3M,91,0.36111,21.8408
10388,2025-05-02,20396.89,18850,0.925,call,3M,91,0.36111,19.0318
10389,2025-05-02,20396.89,18850,0.925,put,3M,91,0.36111,21.6535
10390,2025-05-02,20396.89,19400,0.95,call,3M,91,0.36111,
10391,2025-05-02,20396.89,19400,0.95,put,3M,91,0.36111,19.9814
10392,2025-05-02,20396.89,19900,0.975,call,3M,91,0.36111,18.2288
10393,2025-05-02,20396.89,19900,0.975,put,3M,91,0.36111,
10394,2025-05-02,20396.89,20400,1.0,call,3M,91,0.36111,
10395,2025-05-02,20396.89,20400,1.0,put,3M,91,0.36111,
10396,2025-05-02,20396.89,20900,1.025,call,3M,91,0.36111,
10397,2025-05-02,20396.89,20900,1.025,put,3M,91,0.36111,
10398,2025-05-02,20396.89,21400,1.05,call,3M,91,0.36111,
10399,2025-05-02,20396.89,21400,1.05,put,3M,91,0.36111,18.2099
10400,2025-05-02,20396.89,21950,1.075,call,3M,91,0.36111,19.2691
10401,2025-05-02,20396.89,21950,1.075,put,3M,91,0.36111,17.5965
10402,2025-05-02,20396.89,22450,1.1,call,3M,91,0.36111,
10403,2025-05-02,20396.89,22450,1.1,put,3M,91,0.36111,18.0919
10404,2025-05-02,20396.89,22950,1.125,call,3M,91,0.36111,
10405,2025-05-02,20396.89,22950,1.125,put,3M,91,0.36111,16.6892
10406,2025-05-02,20396.89,23450,1.15,call,3M,91,0.36111,18.8999
10407,2025-05-02,20396.89,23450,1.15,put,3M,91,0.36111,16.5092
10408,2025-05-02,20396.89,24500,1.2,call,3M,91,0.36111,
10409,2025-05-02,20396.89,24500,1.2,put,3M,91,0.36111,18.1406
10410,2025-05-02,20396.89,16300,0.8,call,6M,182,0.72222,
10411,2025-05-02,20396.89,16300,0.8,put,6M,182,0.72222,
10412,2025-05-02,20396.89,17350,0.85,call,6M,182,0.72222,19.8389
10413,2025-05-02,20396.89,17350,0.85,put,6M,182,0.72222,
10414,2025-05-02,20396.89,17850,0.875,call,6M,182,0.72222,
10415,2025-05-02,20396.89,17850,0.875,put,6M,182,0.72222,
10416,2025-05-02,20396.89,18350,0.9,call,6M,182,0.72222,19.2638
10417,2025-05-02,20396.89,18350,0.9,put,6M,182,0.72222,19.9546
10418,2025-05-02,20396.89,18850,0.925,call,6M,182,0.72222,
10419,2025-05-02,20396.89,18850,0.925,put,6M,182,0.72222,
10420,2025-05-02,20396.89,19400,0.95,call,6M,182,0.72222,18.1737
10421,2025-05-02,20396.89,19400,0.95,put,6M,182,0.72222,
10422,2025-05-02,20396.89,19900,0.975,call,6M,182,0.72222,17.6881
10423,2025-05-02,20396.89,19900,0.975,put,6M,182,0.72222,17.6923
10424,2025-05-02,20396.89,20400,1.0,call,6M,182,0.72222,18.7273
10425,2025-05-02,20396.89,20400,1.0,put,6M,182,0.72222,
10426,2025-05-02,20396.89,20900,1.025,call,6M,182,0.72222,
10427,2025-05-02,20396.89,20900,1.025,put,6M,182,0.72222,17.8994
